hour,scenario_id,probability,wind_id,forecast_mw,production_mw,production_pu,lower_bound_mw,upper_bound_mw,source,notes
10,6,0.03,W3,,150.4229426920484,1.504229426920484,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
11,6,0.03,W3,,164.16605774725548,1.6416605774725548,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
12,6,0.03,W3,,172.1783290179272,1.721783290179272,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
13,6,0.03,W3,,155.17719130896467,1.5517719130896466,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
14,6,0.03,W3,,154.58009774294888,1.5458009774294887,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
15,6,0.03,W3,,131.21710716233514,1.3121710716233514,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
16,6,0.03,W3,,114.19361508459895,1.1419361508459895,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
17,6,0.03,W3,,93.39465427148876,0.9339465427148876,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
18,6,0.03,W3,,79.61617227942862,0.7961617227942862,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
19,6,0.03,W3,,70.39089935054645,0.7039089935054644,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
20,6,0.03,W3,,91.78238707871293,0.9178238707871293,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
21,6,0.03,W3,,76.1104203455002,0.7611042034550021,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
22,6,0.03,W3,,99.02676043670286,0.9902676043670285,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
23,6,0.03,W3,,89.27857671684505,0.8927857671684505,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
24,6,0.03,W3,,87.37133661105584,0.8737133661105584,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
1,7,0.03,W3,,55.21371659535237,0.5521371659535237,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
2,7,0.03,W3,,56.105051588236066,0.5610505158823607,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
3,7,0.03,W3,,56.82078901132623,0.5682078901132622,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
4,7,0.03,W3,,59.1855246985646,0.591855246985646,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
5,7,0.03,W3,,56.61025986892418,0.5661025986892418,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
6,7,0.03,W3,,72.82013744554955,0.7282013744554955,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
7,7,0.03,W3,,61.37882085634815,0.6137882085634815,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
8,7,0.03,W3,,67.81298675073883,0.6781298675073884,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
9,7,0.03,W3,,97.46056873609281,0.9746056873609281,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
10,7,0.03,W3,,85.48484246193036,0.8548484246193035,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
11,7,0.03,W3,,95.3417170094019,0.953417170094019,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
12,7,0.03,W3,,101.90045258000164,1.0190045258000164,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
13,7,0.03,W3,,70.47765739389219,0.7047765739389219,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
14,7,0.03,W3,,81.70432509879758,0.8170432509879758,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
15,7,0.03,W3,,65.24876298755608,0.6524876298755607,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
16,7,0.03,W3,,68.85051977001547,0.6885051977001546,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
17,7,0.03,W3,,57.46668405849109,0.5746668405849109,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
18,7,0.03,W3,,46.336886318750715,0.46336886318750714,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
19,7,0.03,W3,,44.413128167307626,0.44413128167307625,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
20,7,0.03,W3,,37.754431051117244,0.37754431051117243,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
21,7,0.03,W3,,43.94571675104572,0.4394571675104572,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
22,7,0.03,W3,,50.465106197709545,0.5046510619770954,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
23,7,0.03,W3,,57.51424493306661,0.575142449330666,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
24,7,0.03,W3,,52.90770241020142,0.5290770241020142,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
1,8,0.03,W3,,109.37822915865883,1.0937822915865882,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
2,8,0.03,W3,,92.42532077156532,0.9242532077156532,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
3,8,0.03,W3,,105.40144301946519,1.054014430194652,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
4,8,0.03,W3,,100.23180945229917,1.0023180945229917,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
5,8,0.03,W3,,114.46395359890214,1.1446395359890214,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
6,8,0.03,W3,,98.05267959464426,0.9805267959464427,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
7,8,0.03,W3,,130.61485180906368,1.3061485180906367,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
8,8,0.03,W3,,133.6335336524698,1.336335336524698,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
9,8,0.03,W3,,159.29725284508098,1.5929725284508098,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
10,8,0.03,W3,,174.31716434808567,1.7431716434808566,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
11,8,0.03,W3,,170.22074433632895,1.7022074433632894,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
12,8,0.03,W3,,158.49073797446164,1.5849073797446165,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
13,8,0.03,W3,,148.44322964094536,1.4844322964094536,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
14,8,0.03,W3,,142.67832451996125,1.4267832451996125,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
15,8,0.03,W3,,118.63762633227323,1.1863762633227324,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
16,8,0.03,W3,,99.16153701604499,0.9916153701604499,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
17,8,0.03,W3,,97.85017901386846,0.9785017901386845,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
18,8,0.03,W3,,85.88981241968953,0.8588981241968954,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
19,8,0.03,W3,,88.59029700421043,0.8859029700421043,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
20,8,0.03,W3,,88.26922854990461,0.8826922854990461,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
21,8,0.03,W3,,84.3382318434449,0.843382318434449,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
22,8,0.03,W3,,91.28508037422648,0.9128508037422648,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
23,8,0.03,W3,,118.83558930538744,1.1883558930538745,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
24,8,0.03,W3,,113.66987937938468,1.1366987937938469,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
1,9,0.04,W3,,49.07643738911345,0.49076437389113453,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
2,9,0.04,W3,,48.8649440675931,0.488649440675931,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
3,9,0.04,W3,,46.93026906787083,0.46930269067870833,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
4,9,0.04,W3,,57.551969987823114,0.5755196998782312,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
5,9,0.04,W3,,59.00599307036366,0.5900599307036366,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
6,9,0.04,W3,,57.76222478303645,0.5776222478303645,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
7,9,0.04,W3,,64.11365289326551,0.641136528932655,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
8,9,0.04,W3,,65.44819093777663,0.6544819093777663,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
9,9,0.04,W3,,63.76278348906289,0.6376278348906289,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
10,9,0.04,W3,,66.67556464853651,0.6667556464853651,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
11,9,0.04,W3,,76.03453816957412,0.7603453816957412,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
12,9,0.04,W3,,64.9097041737918,0.6490970417379179,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
13,9,0.04,W3,,73.821495763953,0.7382149576395299,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
14,9,0.04,W3,,65.88314807040307,0.6588314807040306,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
15,9,0.04,W3,,54.297040621185495,0.542970406211855,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
16,9,0.04,W3,,36.02319763851164,0.3602319763851164,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
17,9,0.04,W3,,49.11483882365698,0.4911483882365698,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
